"A Antiviral therapy study of SARS-CoV, in Organoids","A Antiviral therapy study of SARS-CoV, in Human organoids Human Organoids, provided by EMC","SARS-CoV, Antiviral therapy, Organoids, Human",6-41-0-2-10-2-39,ERINHA,EMC,Reproducible,BSL_3,Coronaviridae ,SARS-CoV,Betacoronavirus pandemicum,,Cellular,Antiviral therapy,Organoids,,Human,Human organoids,x,x,x,x,x,x,x,x,x,,x,,x,x,x,x,x,x,,,x,x,x,x,On request,Provided based on request,TBD,
"A Antiviral therapy study of MERS-CoV, in Organoids","A Antiviral therapy study of MERS-CoV, in Human organoids Human Organoids, provided by EMC","MERS-CoV, Antiviral therapy, Organoids, Human",6-40-0-2-10-2-39,ERINHA,EMC,Reproducible,BSL_3,Coronaviridae ,MERS-CoV,Betacoronavirus cameli,,Cellular,Antiviral therapy,Organoids,,Human,Human organoids,x,x,x,x,x,x,x,x,x,,x,,x,x,x,x,x,x,,,x,x,x,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV-2, in Organoids","A Pathophysiology of infection study of SARS-CoV-2, in Rabbit organoids Rabbit Organoids, provided by EMC","SARS-CoV-2, Pathophysiology of infection, Organoids, Rabbit",6-1-0-1-10-5-40,ERINHA,EMC,Potential,BSL_3,Coronaviridae ,SARS-CoV-2,Betacoronavirus pandemicum,,Cellular,Pathophysiology of infection,Organoids,,Rabbit,Rabbit organoids,x,x,x,,x,x,x,,x,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of SARS-CoV, in Organoids","A Pathophysiology of infection study of SARS-CoV, in Rabbit organoids Rabbit Organoids, provided by EMC","SARS-CoV, Pathophysiology of infection, Organoids, Rabbit",6-41-0-1-10-5-40,ERINHA,EMC,Potential,BSL_3,Coronaviridae ,SARS-CoV,Betacoronavirus pandemicum,,Cellular,Pathophysiology of infection,Organoids,,Rabbit,Rabbit organoids,x,x,x,,x,x,x,,x,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of MERS-CoV, in Organoids","A Pathophysiology of infection study of MERS-CoV, in Rabbit organoids Rabbit Organoids, provided by EMC","MERS-CoV, Pathophysiology of infection, Organoids, Rabbit",6-40-0-1-10-5-40,ERINHA,EMC,Potential,BSL_3,Coronaviridae ,MERS-CoV,Betacoronavirus cameli,,Cellular,Pathophysiology of infection,Organoids,,Rabbit,Rabbit organoids,x,x,x,,x,x,x,,x,,x,,x,x,x,x,x,x,,,x,,,x,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in Immortalised cells","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in cell culture-based experiment Vero/VeroE6/BHK-21/SW13 Immortalised cells, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Ibar 10200, Pathophysiology of infection, Immortalised cells, Vero/VeroE6/BHK-21/SW13",7-10-14-1-1-16-41,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Ibar 10200,Cellular,Pathophysiology of infection,Immortalised cells,,Vero/VeroE6/BHK-21/SW13,cell culture-based experiment,x,x,x,x,x,x,x,,x,x,x,x,x,,,,,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in Immortalised cells","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in cell culture-based experiment Vero/VeroE6/BHK-21/SW13 Immortalised cells, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Kosova Hoti, Pathophysiology of infection, Immortalised cells, Vero/VeroE6/BHK-21/SW13",7-10-51-1-1-16-41,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Kosova Hoti,cellular,Pathophysiology of infection,Immortalised cells,,Vero/VeroE6/BHK-21/SW13,cell culture-based experiment,x,x,x,x,x,x,x,,x,x,x,x,x,,,,,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in Immortalised cells","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in cell culture-based experiment Vero/VeroE6/BHK-21/SW13 Immortalised cells, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Afg09-2990, Pathophysiology of infection, Immortalised cells, Vero/VeroE6/BHK-21/SW13",7-10-13-1-1-16-41,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Afg09-2990,cellular,Pathophysiology of infection,Immortalised cells,,Vero/VeroE6/BHK-21/SW13,cell culture-based experiment,x,x,x,x,x,x,x,,x,x,x,x,x,,,,,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in Live animals","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in temporary immunosuppressed mouse/IFNAR mouse Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Ibar 10200, Pathophysiology of infection, Live animals, Mouse",7-10-14-1-7-10-42,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Ibar 10200,Animal,Pathophysiology of infection,Live animals,ip/im,Mouse,temporary immunosuppressed mouse/IFNAR mouse,x,x,x,x,x,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in Live animals","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in temporary immunosuppressed mouse/IFNAR mouse Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Kosova Hoti, Pathophysiology of infection, Live animals, Mouse",7-10-51-1-7-10-42,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Kosova Hoti,Animal,Pathophysiology of infection,Live animals,ip/im,Mouse,temporary immunosuppressed mouse/IFNAR mouse,x,x,x,x,x,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in Live animals","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in temporary immunosuppressed mouse/IFNAR mouse Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Afg09-2990, Pathophysiology of infection, Live animals, Mouse",7-10-13-1-7-10-42,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Afg09-2990,Animal,Pathophysiology of infection,Live animals,ip/im,Mouse,temporary immunosuppressed mouse/IFNAR mouse,x,x,x,x,x,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Vaccine study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in Live animals","A Vaccine study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in temporary immunosuppressed mouse/IFNAR mouse Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Ibar 10200, Vaccine, Live animals, Mouse",7-10-14-3-7-10-42,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Ibar 10200,Animal,Vaccine,Live animals,ip/im,Mouse,temporary immunosuppressed mouse/IFNAR mouse,x,x,x,x,,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Vaccine study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in Live animals","A Vaccine study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in temporary immunosuppressed mouse/IFNAR mouse Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Kosova Hoti, Vaccine, Live animals, Mouse",7-10-51-3-7-10-42,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Kosova Hoti,Animal,Vaccine,Live animals,ip/im,Mouse,temporary immunosuppressed mouse/IFNAR mouse,x,x,x,x,,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Vaccine study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in Live animals","A Vaccine study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in temporary immunosuppressed mouse/IFNAR mouse Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Afg09-2990, Vaccine, Live animals, Mouse",7-10-13-3-7-10-42,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Afg09-2990,Animal,Vaccine,Live animals,ip/im,Mouse,temporary immunosuppressed mouse/IFNAR mouse,x,x,x,x,,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in Live animals","A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in hamster for diagnostic polyclonal serum production Hamster Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Ibar 10200, Diagnostic production, Live animals, Hamster",7-10-14-6-7-7-43,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Ibar 10200,Animal,Diagnostic production,Live animals,ip/im,Hamster,hamster for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,x,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in Live animals","A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in hamster for diagnostic polyclonal serum production Hamster Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Kosova Hoti, Diagnostic production, Live animals, Hamster",7-10-51-6-7-7-43,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Kosova Hoti,Animal,Diagnostic production,Live animals,ip/im,Hamster,hamster for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,x,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in Live animals","A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in hamster for diagnostic polyclonal serum production Hamster Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Afg09-2990, Diagnostic production, Live animals, Hamster",7-10-13-6-7-7-43,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Afg09-2990,Animal,Diagnostic production,Live animals,ip/im,Hamster,hamster for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,x,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in Live animals","A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Ibar 10200, Diagnostic production, Live animals, Mouse",7-10-14-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Ibar 10200,Animal,Diagnostic production,Live animals,ip/im,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,x,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in Live animals","A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Kosova Hoti, Diagnostic production, Live animals, Mouse",7-10-51-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Kosova Hoti,Animal,Diagnostic production,Live animals,ip/im,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,x,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in Live animals","A Diagnostic production study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Afg09-2990, Diagnostic production, Live animals, Mouse",7-10-13-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Afg09-2990,Animal,Diagnostic production,Live animals,ip/im,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,x,,,,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in Live animals","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Ibar 10200, in suckling mouse for virus isolation Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Ibar 10200, Pathophysiology of infection, Live animals, Mouse",7-10-14-1-7-10-45,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Ibar 10200,Animal,Pathophysiology of infection,Live animals,ic,Mouse,suckling mouse for virus isolation,x,x,x,,,,,,,,x,,,,,,x,,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in Live animals","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Kosova Hoti, in suckling mouse for virus isolation Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Kosova Hoti, Pathophysiology of infection, Live animals, Mouse",7-10-51-1-7-10-45,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Kosova Hoti,Animal,Pathophysiology of infection,Live animals,ic,Mouse,suckling mouse for virus isolation,x,x,x,,,,,,,,x,,,,,,x,,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in Live animals","A Pathophysiology of infection study of Crimean-Congo hemorrhagic fever virus, strain Afg09-2990, in suckling mouse for virus isolation Mouse Live animals, provided by NNGYK","Crimean-Congo hemorrhagic fever virus, Afg09-2990, Pathophysiology of infection, Live animals, Mouse",7-10-13-1-7-10-45,ERINHA,NNGYK,Research,BSL_4,Nairoviridae,Crimean-Congo hemorrhagic fever virus,Orthonairovirus haemorrhagiae,Afg09-2990,Animal,Pathophysiology of infection,Live animals,ic,Mouse,suckling mouse for virus isolation,x,x,x,,,,,,,,x,,,,,,x,,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Junin virus, strain XJ CL13, in Immortalised cells","A Pathophysiology of infection study of Junin virus, strain XJ CL13, in cell culture-based experiment Vero Immortalised cells, provided by NNGYK","Junin virus, XJ CL13, Pathophysiology of infection, Immortalised cells, Vero",7-62-55-1-1-17-41,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Junin virus,Mammarenavirus juninense,XJ CL13,Cellular,Pathophysiology of infection,Immortalised cells,,Vero,cell culture-based experiment,x,x,x,x,x,x,x,,,,x,x,x,,,,,,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Guanarito virus, strain INH-95551, in Immortalised cells","A Pathophysiology of infection study of Guanarito virus, strain INH-95551, in cell culture-based experiment Vero Immortalised cells, provided by NNGYK","Guanarito virus, INH-95551, Pathophysiology of infection, Immortalised cells, Vero",7-64-56-1-1-17-41,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Guanarito virus,Mammarenavirus guanaritoense,INH-95551,Cellular,Pathophysiology of infection,Immortalised cells,,Vero,cell culture-based experiment,x,x,x,x,x,x,x,,,,x,x,x,,,,,,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Sabia virus, strain SPH114202, in Immortalised cells","A Pathophysiology of infection study of Sabia virus, strain SPH114202, in cell culture-based experiment Vero Immortalised cells, provided by NNGYK","Sabia virus, SPH114202, Pathophysiology of infection, Immortalised cells, Vero",7-63-57-1-1-17-41,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Sabia virus,Mammarenavirus brazilense,SPH114202,Cellular,Pathophysiology of infection,Immortalised cells,,Vero,cell culture-based experiment,x,x,x,x,x,x,x,,,,x,x,x,,,,,,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Machupo virus, strain Carvallo, in Immortalised cells","A Pathophysiology of infection study of Machupo virus, strain Carvallo, in cell culture-based experiment Vero Immortalised cells, provided by NNGYK","Machupo virus, Carvallo, Pathophysiology of infection, Immortalised cells, Vero",7-59-52-1-1-17-41,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Machupo virus,Mammarenavirus machupoense,Carvallo,Cellular,Pathophysiology of infection,Immortalised cells,,Vero,cell culture-based experiment,x,x,x,x,x,x,x,,,,x,x,x,,,,,,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Machupo virus, strain Carvallo, in Live animals","A Pathophysiology of infection study of Machupo virus, strain Carvallo, in temporary immunosuppressed mouse Mouse Live animals, provided by NNGYK","Machupo virus, Carvallo, Pathophysiology of infection, Live animals, Mouse",7-59-52-1-7-10-46,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Machupo virus,Mammarenavirus machupoense,Carvallo,Animal,Pathophysiology of infection,Live animals,ip/im,Mouse,temporary immunosuppressed mouse,x,x,x,x,,,,,,,x,x,x,,,,x,,,,x,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Junin virus, strain XJ CL13, in Live animals","A Diagnostic production study of Junin virus, strain XJ CL13, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Junin virus, XJ CL13, Diagnostic production, Live animals, Mouse",7-62-55-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Junin virus,Mammarenavirus juninense,XJ CL13,Animal,Diagnostic production,Live animals,ip/im,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Guanarito virus, strain INH-95551, in Live animals","A Diagnostic production study of Guanarito virus, strain INH-95551, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Guanarito virus, INH-95551, Diagnostic production, Live animals, Mouse",7-64-56-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Guanarito virus,Mammarenavirus guanaritoense,INH-95551,Animal,Diagnostic production,Live animals,ip/im,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Sabia virus, strain SPH114202, in Live animals","A Diagnostic production study of Sabia virus, strain SPH114202, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Sabia virus, SPH114202, Diagnostic production, Live animals, Mouse",7-63-57-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Sabia virus,Mammarenavirus brazilense,SPH114202,Animal,Diagnostic production,Live animals,ip/im,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Machupo virus, strain Carvallo, in Live animals","A Diagnostic production study of Machupo virus, strain Carvallo, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Machupo virus, Carvallo, Diagnostic production, Live animals, Mouse",7-59-52-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Arenaviridae,Machupo virus,Mammarenavirus machupoense,Carvallo,Animal,Diagnostic production,Live animals,ip/im,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,,,,,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Nipah virus, strain Malaysia, in Immortalised cells","A Pathophysiology of infection study of Nipah virus, strain Malaysia, in cell culture-based experiment Vero Immortalised cells, provided by NNGYK","Nipah virus, Malaysia, Pathophysiology of infection, Immortalised cells, Vero",7-44-53-1-1-17-41,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Malaysia,cellular,Pathophysiology of infection,Immortalised cells,,Vero,cell culture-based experiment,x,x,x,x,x,x,x,,x,,x,x,x,,,,,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Nipah virus, strain Bangladesh, in Immortalised cells","A Pathophysiology of infection study of Nipah virus, strain Bangladesh, in cell culture-based experiment Vero Immortalised cells, provided by NNGYK","Nipah virus, Bangladesh, Pathophysiology of infection, Immortalised cells, Vero",7-44-54-1-1-17-41,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Bangladesh,cellular,Pathophysiology of infection,Immortalised cells,,Vero,cell culture-based experiment,x,x,x,x,x,x,x,,x,,x,x,x,,,,,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Nipah virus, strain Malaysia, in Live animals","A Pathophysiology of infection study of Nipah virus, strain Malaysia, in hamster model for infection Hamster Live animals, provided by NNGYK","Nipah virus, Malaysia, Pathophysiology of infection, Live animals, Hamster",7-44-53-1-7-7-47,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Malaysia,Animal,Pathophysiology of infection,Live animals,ip/im/inasal,Hamster,hamster model for infection,x,x,x,x,x,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Nipah virus, strain Bangladesh, in Live animals","A Pathophysiology of infection study of Nipah virus, strain Bangladesh, in hamster model for infection Hamster Live animals, provided by NNGYK","Nipah virus, Bangladesh, Pathophysiology of infection, Live animals, Hamster",7-44-54-1-7-7-47,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Bangladesh,Animal,Pathophysiology of infection,Live animals,ip/im/inasal,Hamster,hamster model for infection,x,x,x,x,x,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Vaccine study of Nipah virus, strain Malaysia, in Live animals","A Vaccine study of Nipah virus, strain Malaysia, in hamster model for infection Hamster Live animals, provided by NNGYK","Nipah virus, Malaysia, Vaccine, Live animals, Hamster",7-44-53-3-7-7-47,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Malaysia,Animal,Vaccine,Live animals,ip/im/inasal,Hamster,hamster model for infection,x,x,x,x,,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Vaccine study of Nipah virus, strain Bangladesh, in Live animals","A Vaccine study of Nipah virus, strain Bangladesh, in hamster model for infection Hamster Live animals, provided by NNGYK","Nipah virus, Bangladesh, Vaccine, Live animals, Hamster",7-44-54-3-7-7-47,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Bangladesh,Animal,Vaccine,Live animals,ip/im/inasal,Hamster,hamster model for infection,x,x,x,x,,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Nipah virus, strain Malaysia, in Live animals","A Pathophysiology of infection study of Nipah virus, strain Malaysia, in KO mouse for immunpathway determination Mouse Live animals, provided by NNGYK","Nipah virus, Malaysia, Pathophysiology of infection, Live animals, Mouse",7-44-53-1-7-10-48,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Malaysia,Animal,Pathophysiology of infection,Live animals,ip/im/inasal,Mouse,KO mouse for immunpathway determination,x,x,x,x,x,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Nipah virus, strain Bangladesh, in Live animals","A Pathophysiology of infection study of Nipah virus, strain Bangladesh, in KO mouse for immunpathway determination Mouse Live animals, provided by NNGYK","Nipah virus, Bangladesh, Pathophysiology of infection, Live animals, Mouse",7-44-54-1-7-10-48,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Bangladesh,Animal,Pathophysiology of infection,Live animals,ip/im/inasal,Mouse,KO mouse for immunpathway determination,x,x,x,x,x,,,,,,x,x,x,,,,x,x,,,x,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Nipah virus, strain Malaysia, in Live animals","A Diagnostic production study of Nipah virus, strain Malaysia, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Nipah virus, Malaysia, Diagnostic production, Live animals, Mouse",7-44-53-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Malaysia,Animal,Diagnostic production,Live animals,ip/im/inasal,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,x,,,,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Nipah virus, strain Bangladesh, in Live animals","A Diagnostic production study of Nipah virus, strain Bangladesh, in mouse for diagnostic polyclonal serum production Mouse Live animals, provided by NNGYK","Nipah virus, Bangladesh, Diagnostic production, Live animals, Mouse",7-44-54-6-7-10-44,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Nipah virus,Henipavirus nipahense,Bangladesh,Animal,Diagnostic production,Live animals,ip/im/inasal,Mouse,mouse for diagnostic polyclonal serum production,,,,x,,,,,,,,x,x,,,,,x,,,,,,,On request,Provided based on request,TBD,
"A Pathophysiology of infection study of Hendra virus, in Immortalised cells","A Pathophysiology of infection study of Hendra virus, in cell culture-based experiment Vero Immortalised cells, provided by NNGYK","Hendra virus, Pathophysiology of infection, Immortalised cells, Vero",7-61-0-1-1-17-41,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Hendra virus,Henipavirus hendraense,,cellular,Pathophysiology of infection,Immortalised cells,,Vero,cell culture-based experiment,x,x,x,x,,x,x,,x,,x,x,x,,,,,,,,x,,,,On request,Provided based on request,TBD,
"A Diagnostic production study of Hendra virus, in Live animals","A Diagnostic production study of Hendra virus, in mouse for diagnostic polyconal serum production Mouse Live animals, provided by NNGYK","Hendra virus, Diagnostic production, Live animals, Mouse",7-61-0-6-7-10-49,ERINHA,NNGYK,Research,BSL_4,Paramyxoviridae,Hendra virus,Henipavirus hendraense,,Animal,Diagnostic production,Live animals,ip/im/inasal,Mouse,mouse for diagnostic polyconal serum production,,,,x,,,,,,,,x,x,,,,,,,,,,,,On request,Provided based on request,TBD,
